term_set,label,pattern,attr,replace,extra1,extra2
names,first_name,Imanol,lower,,1192,
names,first_name,Jonnathan,lower,,1192,
names,first_name,Zaidyn,lower,,1192,
names,first_name,Jahmal,lower,,1193,
names,first_name,Kavion,lower,,1193,
names,first_name,Keilan,lower,,1193,
names,first_name,Mayla,lower,,1193,
names,first_name,Sela,lower,,1193,
names,first_name,Virgel,lower,,1193,
names,first_name,Alexxis,lower,,1195,
names,first_name,Bina,lower,,1195,
names,first_name,Ellee,lower,,1195,
names,first_name,Joane,lower,,1195,
names,first_name,Lizbet,lower,,1195,
names,first_name,Merida,lower,,1195,
names,first_name,Christion,lower,,1196,
names,first_name,Cleola,lower,,1196,
names,first_name,Ewing,lower,,1196,
names,first_name,Leoma,lower,,1196,
names,first_name,Serita,lower,,1196,
names,first_name,Wash,lower,,1196,
names,first_name,Aleczander,lower,,1197,
names,first_name,Caila,lower,,1197,
names,first_name,Malerie,lower,,1197,
names,first_name,Reco,lower,,1197,
names,first_name,Samaira,lower,,1197,
names,first_name,Araseli,lower,,1198,
names,first_name,Audri,lower,,1198,
names,first_name,Dyani,lower,,1198,
names,first_name,Earvin,lower,,1198,
names,first_name,Mirabelle,lower,,1198,
names,first_name,Denia,lower,,1199,
names,first_name,Edmon,lower,,1199,
names,first_name,Eren,lower,,1199,
names,first_name,Haydon,lower,,1199,
names,first_name,Jarrid,lower,,1199,
names,first_name,Melena,lower,,1199,
names,first_name,Evita,lower,,1200,
names,first_name,Josephus,lower,,1200,
names,first_name,Kasyn,lower,,1200,
names,first_name,Lavena,lower,,1200,
names,first_name,Rheta,lower,,1200,
names,first_name,Senaida,lower,,1200,
names,first_name,Yisrael,lower,,1200,
names,first_name,Analeah,lower,,1201,
names,first_name,Miko,lower,,1201,
names,first_name,Rilyn,lower,,1201,
names,first_name,Chari,lower,,1202,
names,first_name,Donia,lower,,1202,
names,first_name,Jessey,lower,,1202,
names,first_name,Keilyn,lower,,1202,
names,first_name,Riggs,lower,,1202,
names,first_name,Shakita,lower,,1202,
names,first_name,Gittel,lower,,1203,
names,first_name,Kylon,lower,,1204,
names,first_name,Dyamond,lower,,1205,
names,first_name,Iziah,lower,,1205,
names,first_name,Kansas,lower,,1205,
names,first_name,Rawan,lower,,1205,
names,first_name,Twilla,lower,,1205,
names,first_name,Zenon,lower,,1205,
names,first_name,Anslee,lower,,1206,
names,first_name,Giovonni,lower,,1206,
names,first_name,Arieanna,lower,,1207,
names,first_name,Karizma,lower,,1207,
names,first_name,Kathrin,lower,,1207,
names,first_name,Kaysie,lower,,1207,
names,first_name,Rheba,lower,,1207,
names,first_name,Savina,lower,,1207,
names,first_name,Wiliam,lower,,1207,
names,first_name,Amadeus,lower,,1208,
names,first_name,Empress,lower,,1208,
names,first_name,Joby,lower,,1208,
names,first_name,Kacen,lower,,1208,
names,first_name,Karalee,lower,,1208,
names,first_name,Kyzer,lower,,1208,
names,first_name,Mitzy,lower,,1208,
names,first_name,Virgia,lower,,1208,
names,first_name,Lyam,lower,,1209,
names,first_name,Maxon,lower,,1209,
names,first_name,Tarin,lower,,1209,
names,first_name,Devynn,lower,,1210,
names,first_name,Donnette,lower,,1210,
names,first_name,Kenzlee,lower,,1210,
names,first_name,Mayola,lower,,1210,
names,first_name,Yamilex,lower,,1210,
names,first_name,Clarita,lower,,1211,
names,first_name,Exavier,lower,,1211,
names,first_name,Lakeya,lower,,1211,
names,first_name,Odilia,lower,,1211,
names,first_name,Tanasia,lower,,1211,
names,first_name,Tilden,lower,,1211,
names,first_name,Vy,lower,,1211,
names,first_name,Axle,lower,,1212,
names,first_name,Cesia,lower,,1212,
names,first_name,Taylon,lower,,1212,
names,first_name,Aili,lower,,1213,
names,first_name,Alexsander,lower,,1213,
names,first_name,Alyah,lower,,1213,
names,first_name,Anise,lower,,1213,
names,first_name,Fabrizio,lower,,1213,
names,first_name,Hercules,lower,,1213,
names,first_name,Jashaun,lower,,1213,
names,first_name,Kennan,lower,,1213,
names,first_name,Lossie,lower,,1213,
names,first_name,Nyra,lower,,1213,
names,first_name,Shaurya,lower,,1213,
names,first_name,Mali,lower,,1214,
names,first_name,Oletha,lower,,1214,
names,first_name,Sheryle,lower,,1214,
names,first_name,Briseis,lower,,1215,
names,first_name,Dutch,lower,,1215,
names,first_name,Eamonn,lower,,1215,
names,first_name,Jacory,lower,,1215,
names,first_name,Paralee,lower,,1215,
names,first_name,Rakim,lower,,1215,
names,first_name,Brinkley,lower,,1216,
names,first_name,Charon,lower,,1216,
names,first_name,Josemanuel,lower,,1216,
names,first_name,Matheo,lower,,1216,
names,first_name,Yohan,lower,,1216,
names,first_name,Elene,lower,,1217,
names,first_name,Caressa,lower,,1218,
names,first_name,Emberlyn,lower,,1218,
names,first_name,Iqra,lower,,1218,
names,first_name,Juvenal,lower,,1218,
names,first_name,Marland,lower,,1218,
names,first_name,Ravin,lower,,1218,
names,first_name,Taquan,lower,,1218,
names,first_name,Baylen,lower,,1219,
names,first_name,Kimberle,lower,,1219,
names,first_name,Nilah,lower,,1219,
names,first_name,Tamarra,lower,,1219,
names,first_name,Fynn,lower,,1220,
names,first_name,Keyan,lower,,1220,
names,first_name,Loreta,lower,,1220,
names,first_name,Marlan,lower,,1220,
names,first_name,Sanvi,lower,,1220,
names,first_name,Vannesa,lower,,1220,
names,first_name,Chan,lower,,1221,
names,first_name,Clell,lower,,1221,
names,first_name,Jonette,lower,,1221,
names,first_name,Margueritte,lower,,1221,
names,first_name,Emy,lower,,1222,
names,first_name,Jalene,lower,,1222,
names,first_name,Japheth,lower,,1222,
names,first_name,Izabell,lower,,1223,
names,first_name,Jafet,lower,,1223,
names,first_name,Juno,lower,,1223,
names,first_name,Kalil,lower,,1223,
names,first_name,Pippa,lower,,1223,
names,first_name,Dawsyn,lower,,1224,
names,first_name,Gean,lower,,1224,
names,first_name,Shain,lower,,1224,
names,first_name,Teodora,lower,,1224,
names,first_name,Vanetta,lower,,1224,
names,first_name,Ved,lower,,1224,
names,first_name,Gilford,lower,,1225,
names,first_name,Kenrick,lower,,1225,
names,first_name,Keva,lower,,1225,
names,first_name,Lakeysha,lower,,1225,
names,first_name,Melaney,lower,,1225,
names,first_name,Viraj,lower,,1225,
names,first_name,Claiborne,lower,,1226,
names,first_name,Kamala,lower,,1226,
names,first_name,Kimbra,lower,,1226,
names,first_name,Leonna,lower,,1226,
names,first_name,Damone,lower,,1227,
names,first_name,Hale,lower,,1227,
names,first_name,Hallee,lower,,1227,
names,first_name,Hiawatha,lower,,1227,
names,first_name,Rayanne,lower,,1227,
names,first_name,Vinita,lower,,1227,
names,first_name,Wednesday,lower,,1227,
names,first_name,Leiah,lower,,1228,
names,first_name,Shondra,lower,,1228,
names,first_name,Ulisses,lower,,1228,
names,first_name,Desmon,lower,,1229,
names,first_name,Fredie,lower,,1229,
names,first_name,Jarom,lower,,1229,
names,first_name,Nelma,lower,,1229,
names,first_name,Nicollette,lower,,1229,
names,first_name,Steward,lower,,1229,
names,first_name,Ivery,lower,,1230,
names,first_name,Katheleen,lower,,1230,
names,first_name,Shaine,lower,,1230,
names,first_name,Shaunta,lower,,1230,
names,first_name,Brownie,lower,,1231,
names,first_name,Davien,lower,,1231,
names,first_name,Egbert,lower,,1231,
names,first_name,Jerrett,lower,,1231,
names,first_name,Kanika,lower,,1231,
names,first_name,Laryssa,lower,,1231,
names,first_name,Manal,lower,,1231,
names,first_name,Marena,lower,,1231,
names,first_name,Sadia,lower,,1231,
names,first_name,Zackariah,lower,,1231,
names,first_name,Thao,lower,,1232,
names,first_name,Brigit,lower,,1233,
names,first_name,Endia,lower,,1233,
names,first_name,Jasir,lower,,1233,
names,first_name,Zaki,lower,,1233,
names,first_name,Barrington,lower,,1234,
names,first_name,Bertina,lower,,1234,
names,first_name,Davonta,lower,,1234,
names,first_name,Deangela,lower,,1234,
names,first_name,Korin,lower,,1234,
names,first_name,Mabry,lower,,1234,
names,first_name,Stratton,lower,,1234,
names,first_name,Aarron,lower,,1235,
names,first_name,Bedford,lower,,1235,
names,first_name,Braylan,lower,,1235,
names,first_name,Eber,lower,,1235,
names,first_name,Jasson,lower,,1235,
names,first_name,Ladd,lower,,1235,
names,first_name,Panagiotis,lower,,1235,
names,first_name,Seferino,lower,,1235,
names,first_name,Sonali,lower,,1235,
names,first_name,Yecenia,lower,,1235,
names,first_name,Andreina,lower,,1236,
names,first_name,Dorien,lower,,1236,
names,first_name,Laquinta,lower,,1236,
names,first_name,Raziel,lower,,1236,
names,first_name,Treston,lower,,1236,
names,first_name,Yulianna,lower,,1236,
names,first_name,Avni,lower,,1237,
names,first_name,Bobbijo,lower,,1237,
names,first_name,Geremy,lower,,1237,
names,first_name,Jayveon,lower,,1237,
names,first_name,Keshon,lower,,1237,
names,first_name,Lorain,lower,,1237,
names,first_name,Willodean,lower,,1237,
names,first_name,Ziya,lower,,1237,
names,first_name,Anfernee,lower,,1238,
names,first_name,Doreatha,lower,,1238,
names,first_name,Shawne,lower,,1238,
names,first_name,Erling,lower,,1239,
names,first_name,Jionni,lower,,1239,
names,first_name,Nivea,lower,,1239,
names,first_name,Camrin,lower,,1240,
names,first_name,Jennine,lower,,1240,
names,first_name,Lanisha,lower,,1240,
names,first_name,Lorissa,lower,,1240,
names,first_name,Rosabelle,lower,,1240,
names,first_name,Teisha,lower,,1240,
names,first_name,Tiare,lower,,1240,
names,first_name,Amairany,lower,,1241,
names,first_name,Jahaziel,lower,,1241,
names,first_name,Lynae,lower,,1241,
names,first_name,Rashell,lower,,1241,
names,first_name,Anny,lower,,1242,
names,first_name,Hosie,lower,,1242,
names,first_name,Kunal,lower,,1242,
names,first_name,Lemon,lower,,1242,
names,first_name,Alys,lower,,1243,
names,first_name,Amias,lower,,1243,
names,first_name,Dalyn,lower,,1243,
names,first_name,Demar,lower,,1243,
names,first_name,Sharan,lower,,1243,
names,first_name,Tayshawn,lower,,1243,
names,first_name,Antonietta,lower,,1244,
names,first_name,Celestia,lower,,1244,
names,first_name,Glennon,lower,,1244,
names,first_name,Hendrick,lower,,1244,
names,first_name,Lavonte,lower,,1244,
names,first_name,Westen,lower,,1244,
names,first_name,Dolphus,lower,,1245,
names,first_name,Han,lower,,1245,
names,first_name,Havana,lower,,1245,
names,first_name,Lorry,lower,,1245,
names,first_name,Doc,lower,,1246,
names,first_name,Kemp,lower,,1246,
names,first_name,Mavrick,lower,,1246,
names,first_name,Goldy,lower,,1247,
names,first_name,Leen,lower,,1247,
names,first_name,Payne,lower,,1247,
names,first_name,Tempest,lower,,1247,
names,first_name,Brilee,lower,,1248,
names,first_name,Daneil,lower,,1248,
names,first_name,Jorie,lower,,1248,
names,first_name,Kaysha,lower,,1248,
names,first_name,Leeah,lower,,1248,
names,first_name,Riaan,lower,,1248,
names,first_name,Tywan,lower,,1248,
names,first_name,Esdras,lower,,1249,
names,first_name,Mackayla,lower,,1249,
names,first_name,Malayna,lower,,1249,
names,first_name,Maliha,lower,,1249,
names,first_name,Colonel,lower,,1250,
names,first_name,Gretel,lower,,1250,
names,first_name,Jameelah,lower,,1250,
names,first_name,Kriston,lower,,1250,
names,first_name,Menno,lower,,1250,
names,first_name,Rashaud,lower,,1250,
names,first_name,Vernelle,lower,,1250,
names,first_name,Xavior,lower,,1250,
names,first_name,Delories,lower,,1251,
names,first_name,Deseree,lower,,1251,
names,first_name,Jacobe,lower,,1251,
names,first_name,Macarthur,lower,,1251,
names,first_name,Shannel,lower,,1251,
names,first_name,Avalee,lower,,1252,
names,first_name,Debera,lower,,1252,
names,first_name,Dyllon,lower,,1252,
names,first_name,Ellington,lower,,1252,
names,first_name,Maribelle,lower,,1252,
names,first_name,Antron,lower,,1253,
names,first_name,Estill,lower,,1253,
names,first_name,Evelynne,lower,,1253,
names,first_name,Meara,lower,,1253,
names,first_name,Sarabeth,lower,,1253,
names,first_name,Shaw,lower,,1253,
names,first_name,Sicily,lower,,1253,
names,first_name,Aundre,lower,,1254,
names,first_name,Carolin,lower,,1254,
names,first_name,Johnsie,lower,,1254,
names,first_name,Kanyon,lower,,1254,
names,first_name,Monisha,lower,,1254,
names,first_name,Mordecai,lower,,1254,
names,first_name,Tou,lower,,1254,
names,first_name,Vernette,lower,,1254,
names,first_name,Zeno,lower,,1254,
names,first_name,Jalani,lower,,1255,
names,first_name,Jeanice,lower,,1255,
names,first_name,Korinne,lower,,1255,
names,first_name,Prentis,lower,,1255,
names,first_name,Shealyn,lower,,1255,
names,first_name,Darick,lower,,1256,
names,first_name,Gweneth,lower,,1256,
names,first_name,Ioannis,lower,,1256,
names,first_name,Khristina,lower,,1256,
names,first_name,Naja,lower,,1256,
names,first_name,Surya,lower,,1256,
names,first_name,Zyion,lower,,1256,
names,first_name,Georganne,lower,,1257,
names,first_name,Hillel,lower,,1257,
names,first_name,Marleny,lower,,1257,
names,first_name,Usman,lower,,1257,
names,first_name,Verity,lower,,1257,
names,first_name,Dodie,lower,,1258,
names,first_name,Elson,lower,,1258,
names,first_name,Larraine,lower,,1258,
names,first_name,Roseline,lower,,1258,
names,first_name,Damario,lower,,1259,
names,first_name,Delylah,lower,,1259,
names,first_name,Jonni,lower,,1259,
names,first_name,Kelson,lower,,1259,
names,first_name,Torre,lower,,1259,
names,first_name,Alexei,lower,,1260,
names,first_name,Briza,lower,,1260,
names,first_name,Carmina,lower,,1260,
names,first_name,Sholom,lower,,1260,
names,first_name,Tali,lower,,1260,
names,first_name,Teara,lower,,1260,
names,first_name,Kiarah,lower,,1261,
names,first_name,Micheline,lower,,1261,
names,first_name,Tedd,lower,,1261,
names,first_name,Abimael,lower,,1262,
names,first_name,Adarius,lower,,1262,
names,first_name,Granger,lower,,1262,
names,first_name,Joshlyn,lower,,1262,
names,first_name,Mairead,lower,,1262,
names,first_name,Abilene,lower,,1263,
names,first_name,Ardyce,lower,,1263,
names,first_name,Bethanne,lower,,1263,
names,first_name,Jobe,lower,,1263,
names,first_name,Neila,lower,,1263,
names,first_name,Renate,lower,,1263,
names,first_name,Ryanna,lower,,1263,
names,first_name,Anahy,lower,,1264,
names,first_name,Ender,lower,,1264,
names,first_name,Lisabeth,lower,,1264,
names,first_name,Radley,lower,,1264,
names,first_name,Robynn,lower,,1264,
names,first_name,Barret,lower,,1265,
names,first_name,Eyan,lower,,1265,
names,first_name,Jentry,lower,,1265,
names,first_name,Martavious,lower,,1265,
names,first_name,Pollie,lower,,1265,
names,first_name,Elexus,lower,,1266,
names,first_name,Thyra,lower,,1266,
names,first_name,Zarina,lower,,1266,
names,first_name,Aaniyah,lower,,1267,
names,first_name,Emeli,lower,,1267,
names,first_name,Gaby,lower,,1267,
names,first_name,Tien,lower,,1267,
names,first_name,Trentin,lower,,1267,
names,first_name,Aiesha,lower,,1268,
names,first_name,Carlito,lower,,1268,
names,first_name,Jamaria,lower,,1268,
names,first_name,Larrie,lower,,1268,
names,first_name,Sada,lower,,1268,
names,first_name,Aundra,lower,,1269,
names,first_name,Deshun,lower,,1269,
names,first_name,Elizbeth,lower,,1269,
names,first_name,Memory,lower,,1269,
names,first_name,Sona,lower,,1269,
names,first_name,Aaralyn,lower,,1270,
names,first_name,Denzell,lower,,1270,
names,first_name,Neysa,lower,,1270,
names,first_name,Ric,lower,,1270,
names,first_name,Saralyn,lower,,1270,
names,first_name,Shantay,lower,,1270,
names,first_name,Alica,lower,,1271,
names,first_name,Isidoro,lower,,1271,
names,first_name,Nicholette,lower,,1271,
names,first_name,Ryu,lower,,1271,
names,first_name,Elwanda,lower,,1272,
names,first_name,Heba,lower,,1272,
names,first_name,Gill,lower,,1273,
names,first_name,Kyrstin,lower,,1273,
names,first_name,Asante,lower,,1274,
names,first_name,Bridgit,lower,,1274,
names,first_name,Chauncy,lower,,1274,
names,first_name,Tayah,lower,,1274,
names,first_name,Amalie,lower,,1275,
names,first_name,Jesika,lower,,1275,
names,first_name,Kalisha,lower,,1275,
names,first_name,Norvell,lower,,1275,
names,first_name,Tytus,lower,,1275,
names,first_name,Venetia,lower,,1275,
names,first_name,Donisha,lower,,1276,
names,first_name,Rozlyn,lower,,1276,
names,first_name,Tayshaun,lower,,1276,
names,first_name,Eila,lower,,1277,
names,first_name,Jerrilyn,lower,,1277,
names,first_name,Jonie,lower,,1277,
names,first_name,Rehan,lower,,1277,
names,first_name,Sharod,lower,,1277,
names,first_name,Calin,lower,,1278,
names,first_name,Angle,lower,,1279,
names,first_name,Doria,lower,,1279,
names,first_name,Jakira,lower,,1279,
names,first_name,Mafalda,lower,,1279,
names,first_name,Selvin,lower,,1279,
names,first_name,Jerilynn,lower,,1280,
names,first_name,Jessyca,lower,,1280,
names,first_name,Lige,lower,,1280,
names,first_name,Marijo,lower,,1280,
names,first_name,Ronica,lower,,1280,
names,first_name,Armanda,lower,,1281,
names,first_name,Audria,lower,,1281,
names,first_name,Leighanne,lower,,1281,
names,first_name,Liddie,lower,,1281,
names,first_name,Naveah,lower,,1281,
names,first_name,Alaiyah,lower,,1282,
names,first_name,Annalynn,lower,,1282,
names,first_name,Marcene,lower,,1282,
names,first_name,Cyan,lower,,1283,
names,first_name,Joeann,lower,,1283,
names,first_name,Kaytlynn,lower,,1283,
names,first_name,Minta,lower,,1283,
names,first_name,Renesmee,lower,,1283,
names,first_name,Starlene,lower,,1283,
names,first_name,Christinia,lower,,1284,
names,first_name,Delcie,lower,,1284,
names,first_name,Inaaya,lower,,1284,
names,first_name,Zeta,lower,,1284,
names,first_name,Zyla,lower,,1284,
names,first_name,Barnett,lower,,1285,
names,first_name,Blima,lower,,1285,
names,first_name,Ether,lower,,1285,
names,first_name,Rasheem,lower,,1285,
names,first_name,Shreyas,lower,,1285,
names,first_name,Akasha,lower,,1286,
names,first_name,Henretta,lower,,1286,
names,first_name,Lavender,lower,,1286,
names,first_name,Anylah,lower,,1287,
names,first_name,Apolinar,lower,,1287,
names,first_name,Brailyn,lower,,1287,
names,first_name,Sidra,lower,,1287,
names,first_name,Sinead,lower,,1287,
names,first_name,Stevens,lower,,1287,
names,first_name,Toniann,lower,,1287,
names,first_name,Vernia,lower,,1287,
names,first_name,Aziah,lower,,1288,
names,first_name,Librado,lower,,1288,
names,first_name,Murrell,lower,,1288,
names,first_name,Shirlie,lower,,1288,
names,first_name,Charlean,lower,,1289,
